Frequency_Hz,Power_dB
1416702.2705078125,-130.33230236650164
1416778.564453125,-128.88023330354468
1416854.8583984375,-118.52224828459008
1416931.15234375,-86.87404188237161
1417007.4462890625,-80.8900564279085
1417083.740234375,-90.04915613059521
1417160.0341796875,-131.22174424248973
1417236.328125,-124.49470775642
1417312.6220703125,-123.60278274113932
1417388.916015625,-123.55558647957976
1417465.2099609375,-123.6449775099498
1417541.50390625,-123.73875902850341
1417617.7978515625,-123.8078244989911
1417694.091796875,-123.84819148753002
1417770.3857421875,-123.86475979337305
1417846.6796875,-123.86436366606439
1417922.9736328125,-91.90403115453515
1417999.267578125,-84.32336869326058
1418075.5615234375,-91.59911560156168
1418151.85546875,-123.56528951757014
1418228.1494140625,-123.52355621990228
1418304.443359375,-123.40738555379676
1418380.7373046875,-123.26790025304848
1418457.03125,-123.10797074349738
1418533.3251953125,-122.93004768976401
1418609.619140625,-122.74616030889057
1418685.9130859375,-122.61057883652038
1418762.20703125,-122.78753137690244
1418838.5009765625,-124.36558839337239
1418914.794921875,-94.97104498480313
1418991.0888671875,-85.41164338611866
1419067.3828125,-91.16207842635065
1419143.6767578125,-118.66775381307608
1419219.970703125,-122.78696104905382
1419296.2646484375,-122.89078432508136
1419372.55859375,-122.63904896344074
1419448.8525390625,-122.30745660415586
1419525.146484375,-121.94508598764484
1419601.4404296875,-121.58520048039513
1419677.734375,-121.32747402509241
1419754.0283203125,-121.64577187261631
1419830.322265625,-125.34261259665611
1419906.6162109375,-96.92203624145222
1419982.91015625,-85.30809986948734
1420059.2041015625,-89.49570739148497
1420135.498046875,-113.12386528220802
1420211.7919921875,-122.56984420863363
1420288.0859375,-123.37604658352691
1420364.3798828125,-123.05894333232547
1420440.673828125,-122.5417149825694
1420516.9677734375,-121.97383369742943
1420593.26171875,-121.4201079752527
1420669.5556640625,-121.01045733372538
1420745.849609375,-121.3276556808679
1420822.1435546875,-127.01786442539483
1420898.4375,-99.25112587691387
1420974.7314453125,-85.43046372051094
1421051.025390625,-88.05385233004147
1421127.3193359375,-108.54254209212947
1421203.61328125,-122.93812951547645
1421279.9072265625,-125.27112154574502
1421356.201171875,-124.94323076507715
1421432.4951171875,-124.17925970008405
1421508.7890625,-123.33268681395813
1421585.0830078125,-122.52382734187476
1421661.376953125,-121.9067623543119
1421737.6708984375,-122.10924512884758
1421813.96484375,-129.01016826326523
1421890.2587890625,-102.25185956053322
1421966.552734375,-86.02092018979114
1422042.8466796875,-87.07651867005212
1422119.140625,-104.93415865380685
1422195.4345703125,-123.59471111063696
1422271.728515625,-128.6739329576269
1422348.0224609375,-128.4113625071073
1422424.31640625,-127.27147494992435
1422500.6103515625,-125.99386574142852
1422576.904296875,-124.80849728951259
1422653.1982421875,-123.89860481123523
1422729.4921875,-123.92048635452224
1422805.7861328125,-131.83667025269986
1422882.080078125,-105.69731897426337
1422958.3740234375,-86.76837172373561
1423034.66796875,-86.2482168291356
1423110.9619140625,-101.79835107766249
1423187.255859375,-124.35518000850709
1423263.5498046875,-135.89401619312528
1423339.84375,-136.01100464941706
1423416.1376953125,-133.7116727524223
1423492.431640625,-131.19663510313978
1423568.7255859375,-129.10106642993776
1423645.01953125,-127.58591775798158
1423721.3134765625,-127.2935218609295
1423797.607421875,-136.710450919345
1423873.9013671875,-109.41216896482192
1423950.1953125,-87.45159290223197
1424026.4892578125,-85.32893694514725
1424102.783203125,-98.81139439434257
1424179.0771484375,-125.30443045900546
1424255.37109375,-141.41190327812015
1424331.6650390625,-139.25808450822618
1424407.958984375,-142.4285072378137
1424484.2529296875,-142.06052857678085
1424560.546875,-137.80007221749315
1424636.8408203125,-134.65504071231092
1424713.134765625,-133.44802298435175
1424789.4287109375,-136.928876192871
1424865.72265625,-113.59144798428211
1424942.0166015625,-88.1894779700361
1425018.310546875,-84.42874647342387
1425094.6044921875,-95.99699342746624
1425170.8984375,-127.03592275196874
1425247.1923828125,-130.7377996800285
1425323.486328125,-129.61037995966103
1425399.7802734375,-130.2790456509817
1425476.07421875,-131.26186522821212
1425552.3681640625,-132.1972814083957
1425628.662109375,-132.8603730410514
1425704.9560546875,-132.89587746142766
1425781.25,-130.95355788269342
1425857.5439453125,-119.76349920855967
1425933.837890625,-90.68405607785415
1426010.1318359375,-85.23045402586493
1426086.42578125,-94.9980028954897
1426162.7197265625,-130.9808625537333
1426239.013671875,-127.58869215798464
1426315.3076171875,-126.88805358832242
1426391.6015625,-126.97427223962646
1426467.8955078125,-127.17148894890762
1426544.189453125,-127.34941361723986
1426620.4833984375,-127.47273997692267
1426696.77734375,-127.49744417860947
1426773.0712890625,-127.21517206199064
1426849.365234375,-125.08509270415617
1426925.6591796875,-91.74089854217512
1427001.953125,-84.54538262039944
1427078.2470703125,-92.57462305426051
1427154.541015625,-127.78627974961076
1427230.8349609375,-125.86239052289551
1427307.12890625,-125.50291733544515
1427383.4228515625,-125.30531335058217
1427459.716796875,-125.11264720292587
1427536.0107421875,-124.90038191753028
1427612.3046875,-124.6829784119955
1427688.5986328125,-124.54431624468214
1427764.892578125,-124.91566219580963
1427841.1865234375,-130.38961568512266
1427917.48046875,-93.79075248412875
1427993.7744140625,-84.76550659156744
1428070.068359375,-91.11985505862238
1428146.3623046875,-120.44884522749507
1428222.65625,-125.48235350732519
1428298.9501953125,-125.84967871250122
1428375.244140625,-125.4597911025099
1428451.5380859375,-124.93063556911673
1428527.83203125,-124.38253115791775
1428604.1259765625,-123.86971221105959
1428680.419921875,-123.53154166476229
1428756.7138671875,-124.07002347680104
1428833.0078125,-135.05296933657905
1428909.3017578125,-96.01320595336468
1428985.595703125,-85.06994365199657
1429061.8896484375,-89.78045427475008
1429138.18359375,-114.94281228928257
1429214.4775390625,-126.08507863619062
1429290.771484375,-127.88199504522393
1429367.0654296875,-127.31743724611958
1429443.359375,-126.36745837098928
1429519.6533203125,-125.41366387446391
1429595.947265625,-124.55827578633023
1429672.2412109375,-123.9660460932641
1429748.53515625,-124.45416388793103
1429824.8291015625,-140.66353090340039
1429901.123046875,-98.86354449464258
1429977.4169921875,-85.86679005043523
1430053.7109375,-88.96769939847951
1430130.0048828125,-110.78952674862188
1430206.298828125,-127.23470265166348
1430282.5927734375,-132.05568305432416
1430358.88671875,-131.26074629990433
1430435.1806640625,-129.53430836219437
1430511.474609375,-127.89684447295582
1430587.7685546875,-126.51615590386643
1430664.0625,-125.55472554354597
1430740.3564453125,-125.91626038556335
1430816.650390625,-167.7431523853934
1430892.9443359375,-101.60470171027364
1430969.23828125,-86.42695301971824
1431045.5322265625,-87.92149265043797
1431121.826171875,-107.02304033461982
1431198.1201171875,-128.8853041626478
1431274.4140625,-146.67817662235697
1431350.7080078125,-144.5061427181097
1431427.001953125,-138.07695942336477
1431503.2958984375,-133.8475684975827
1431579.58984375,-131.00445570137248
1431655.8837890625,-129.20443092815967
1431732.177734375,-129.36454857449206
1431808.4716796875,-139.00247312138563
1431884.765625,-104.18655694691353
1431961.0595703125,-86.70791419768334
1432037.353515625,-86.58407093440316
1432113.6474609375,-103.34165742790368
1432189.94140625,-131.7640578749459
1432266.2353515625,-133.45805122044933
1432342.529296875,-133.03813755915343
1432418.8232421875,-135.85404234472054
1432495.1171875,-141.33713768017446
1432571.4111328125,-158.82465645068814
1432647.705078125,-145.17787682522956
1432723.9990234375,-142.78707003422048
1432800.29296875,-132.41168669407503
1432876.5869140625,-108.24677795004277
1432952.880859375,-88.33891335556558
1433029.1748046875,-86.5838070541075
1433105.46875,-101.18448676784502
1433181.7626953125,-136.1224996839417
1433258.056640625,-127.48968803319023
1433334.3505859375,-126.92212921295818
1433410.64453125,-127.79411020633177
1433486.9384765625,-129.04796047462315
1433563.232421875,-130.45835879161152
1433639.5263671875,-131.82127646006072
1433715.8203125,-132.36791052494965
1433792.1142578125,-128.8554739315158
1433868.408203125,-114.05234278745434
1433944.7021484375,-91.68886075029684
1434020.99609375,-88.27679472210619
1434097.2900390625,-100.85515541333544
1434173.583984375,-135.54572870448095
1434249.8779296875,-126.67942302538538
1434326.171875,-126.26388840806467
1434402.4658203125,-126.83093375240418
1434478.759765625,-127.6364114817327
1434555.0537109375,-128.52790928432785
1434631.34765625,-129.394234811629
1434707.6416015625,-129.7881954091071
1434783.935546875,-127.67052368933875
1434860.2294921875,-116.96686579865062
1434936.5234375,-91.09632808185863
1435012.8173828125,-86.0611493323713
1435089.111328125,-96.63952209483334
1435165.4052734375,-136.75642634695146
1435241.69921875,-124.96525062844484
1435317.9931640625,-124.3680642663347
1435394.287109375,-124.58043408637353
1435470.5810546875,-124.93836758662346
1435546.875,-125.3117851359262
1435623.1689453125,-125.65496252702957
1435699.462890625,-125.88375599824755
1435775.7568359375,-125.59064212973253
1435852.05078125,-122.1415817676087
1435928.3447265625,-93.4005932919333
1436004.638671875,-86.63093849406417
1436080.9326171875,-95.40553610966045
1436157.2265625,-128.46882585968496
1436233.5205078125,-124.84474003841898
1436309.814453125,-124.52743860320355
1436386.1083984375,-124.53769313583818
1436462.40234375,-124.58890603151295
1436538.6962890625,-124.62747047009319
1436614.990234375,-124.6495760792176
1436691.2841796875,-124.69187526269563
1436767.578125,-124.95733136460045
1436843.8720703125,-127.36660528306777
1436920.166015625,-95.87471978839295
1436996.4599609375,-87.3302063971677
1437072.75390625,-94.34491869743081
1437149.0478515625,-123.17383511336976
1437225.341796875,-125.65612342096031
1437301.6357421875,-125.87862563831968
1437377.9296875,-125.74421330774388
1437454.2236328125,-125.52443910537214
1437530.517578125,-125.27576728682553
1437606.8115234375,-125.03051254863827
1437683.10546875,-124.88478875002286
1437759.3994140625,-125.32315377444036
1437835.693359375,-130.8666599046598
1437911.9873046875,-98.27443379211958
1437988.28125,-87.91853655037869
1438064.5751953125,-93.20216924202569
1438140.869140625,-119.01893864575845
1438217.1630859375,-127.18177425353647
1438293.45703125,-128.4062740829558
1438369.7509765625,-128.23490320595056
1438446.044921875,-127.77583203438613
1438522.3388671875,-127.25911236046771
1438598.6328125,-126.76054423263581
1438674.9267578125,-126.40730262888349
1438751.220703125,-126.78051628289907
1438827.5146484375,-130.15624516005468
1438903.80859375,-101.13818056362568
1438980.1025390625,-88.93158121306791
1439056.396484375,-92.51157159786642
1439132.6904296875,-115.65719694499423
1439208.984375,-128.8170624972205
1439285.2783203125,-130.44294404933908
1439361.572265625,-130.49886224198357
1439437.8662109375,-130.24495291102764
1439514.16015625,-129.8227202305071
1439590.4541015625,-129.31972097951677
1439666.748046875,-128.88689199497833
1439743.0419921875,-129.0631773717527
1439819.3359375,-128.96965132714675
1439895.6298828125,-104.28919999981932
1439971.923828125,-90.1757382501335
1440048.2177734375,-92.07877008389704
1440124.51171875,-112.71763261729004
1440200.8056640625,-130.3851682907476
1440277.099609375,-129.8637934885458
1440353.3935546875,-130.0920001522851
1440429.6875,-130.71165250641053
1440505.9814453125,-131.35709640638058
1440582.275390625,-131.89299194961205
1440658.5693359375,-132.18174093076368
1440734.86328125,-131.87650084050713
1440811.1572265625,-127.86019162889424
1440887.451171875,-109.03552929935402
1440963.7451171875,-93.23228263072858
1441040.0390625,-93.40465630536336
1441116.3330078125,-111.92375525785926
1441192.626953125,-130.7136073996923
1441268.9208984375,-127.52322121993512
1441345.21484375,-127.5773450242678
1441421.5087890625,-128.20824953885702
1441497.802734375,-129.0054726229298
1441574.0966796875,-129.85539277720753
1441650.390625,-130.57650879712534
1441726.6845703125,-130.404920277826
1441802.978515625,-126.09978668981965
1441879.2724609375,-110.13986555050582
1441955.56640625,-92.25418703253754
1442031.8603515625,-90.7969315825842
1442108.154296875,-106.87646081564705
1442184.4482421875,-129.44011542168064
1442260.7421875,-124.21900272872699
1442337.0361328125,-123.97434607274931
1442413.330078125,-124.33929452752793
1442489.6240234375,-124.8365829334563
1442565.91796875,-125.35963803807213
1442642.2119140625,-125.83428023183232
1442718.505859375,-125.99752811569613
1442794.7998046875,-124.53944655122625
1442871.09375,-115.28952650545193
1442947.3876953125,-96.47389386470842
1443023.681640625,-93.19084497961212
1443099.9755859375,-107.43425324022127
1443176.26953125,-127.08514361278013
1443252.5634765625,-123.47383839507637
1443328.857421875,-123.26583867028818
1443405.1513671875,-123.46992688913974
1443481.4453125,-123.75245947439262
1443557.7392578125,-124.04257981761653
1443634.033203125,-124.30596124798188
1443710.3271484375,-124.44656790240458
1443786.62109375,-123.96564514987118
1443862.9150390625,-119.48053090513424
1443939.208984375,-100.7513071441059
1444015.5029296875,-95.53734686328258
1444091.796875,-108.03443160778001
1444168.0908203125,-125.65620441685485
1444244.384765625,-123.40198654289384
1444320.6787109375,-123.23872524160572
1444396.97265625,-123.33115876858312
1444473.2666015625,-123.46695582617122
1444549.560546875,-123.60308280165842
1444625.8544921875,-123.72546067266883
1444702.1484375,-123.80925889501012
1444778.4423828125,-123.72830578977542
1444854.736328125,-122.43409245440874
1444931.0302734375,-105.32635060351984
1445007.32421875,-98.08413243632742
1445083.6181640625,-108.81965757519126
1445159.912109375,-124.5008200900442
1445236.2060546875,-123.59258434293041
1445312.5,-123.51267964653219
1445388.7939453125,-123.53572123440901
1445465.087890625,-123.57335160925777
1445541.3818359375,-123.608417498956
1445617.67578125,-123.63774021301317
1445693.9697265625,-123.6628555659698
1445770.263671875,-123.69400172358814
1445846.5576171875,-123.81305682923104
1445922.8515625,-109.08220907066236
1445999.1455078125,-99.67232140383987
1446075.439453125,-108.67101319117879
1446151.7333984375,-123.64897951148421
1446228.02734375,-123.7539561362382
1446304.3212890625,-123.75612773801703
1446380.615234375,-123.74170114302954
1446456.9091796875,-123.72104242619844
1446533.203125,-123.696509299657
1446609.4970703125,-123.67061706995085
1446685.791015625,-123.65287982323775
1446762.0849609375,-123.69081346893057
1446838.37890625,-124.15305860295639
1446914.6728515625,-116.34558645230078
1446990.966796875,-103.77133401177102
1447067.2607421875,-111.66376907069706
1447143.5546875,-122.97287700944288
1447219.8486328125,-123.7775381110321
1447296.142578125,-123.83953941181545
1447372.4365234375,-123.80990275133655
1447448.73046875,-123.76221384341795
1447525.0244140625,-123.71037714672865
1447601.318359375,-123.6586920852711
1447677.6123046875,-123.61409470946884
1447753.90625,-123.60847488731994
1447830.2001953125,-123.87310193437494
1447906.494140625,-131.10938140531854
1447982.7880859375,-110.39229522984596
1448059.08203125,-120.31034891489386
1448135.3759765625,-122.68720112818212
1448211.669921875,-123.51595604103241
1448287.9638671875,-123.55770934908259
1448364.2578125,-123.51020263136776
1448440.5517578125,-123.44505183337273
1448516.845703125,-123.3750649213605
1448593.1396484375,-123.30374923201659
1448669.43359375,-123.2361859025025
1448745.7275390625,-123.19563471243269
1448822.021484375,-123.33750588197015
1448898.3154296875,-125.28326099025261
1448974.609375,-111.08363288786322
1449050.9033203125,-116.9956739295261
1449127.197265625,-121.86765867483275
1449203.4912109375,-122.86220434449143
1449279.78515625,-122.85939459865817
1449356.0791015625,-122.75668037176283
1449432.373046875,-122.62814285057644
1449508.6669921875,-122.48689904480634
1449584.9609375,-122.34186989829331
1449661.2548828125,-122.22366601430929
1449737.548828125,-122.27555012180267
1449813.8427734375,-123.46516209725155
1449890.13671875,-117.73017379759976
1449966.4306640625,-98.52459765282117
1450042.724609375,-100.37135080516461
1450119.0185546875,-114.72276082678137
1450195.3125,-122.50194516916623
1450271.6064453125,-123.33843587017498
1450347.900390625,-123.27857530159508
1450424.1943359375,-123.05883478497613
1450500.48828125,-122.80629940820482
1450576.7822265625,-122.55467216014351
1450653.076171875,-122.34430891330649
1450729.3701171875,-122.34074060648453
1450805.6640625,-123.6291113270492
1450881.9580078125,-119.18566840263738
1450958.251953125,-96.9201861442159
1451034.5458984375,-96.99007404333418
1451110.83984375,-110.53190257602623
1451187.1337890625,-122.30879765125411
1451263.427734375,-123.85380582444
1451339.7216796875,-123.840976930111
1451416.015625,-123.55860460646116
1451492.3095703125,-123.22770963679278
1451568.603515625,-122.90110713649278
1451644.8974609375,-122.62489653352836
1451721.19140625,-122.57270484844719
1451797.4853515625,-123.86784829607083
1451873.779296875,-123.8539775366476
1451950.0732421875,-95.95917752428059
1452026.3671875,-94.39778897621117
1452102.6611328125,-106.45108433276474
1452178.955078125,-122.10321230532179
1452255.2490234375,-124.814923616988
1452331.54296875,-124.97246739627748
1452407.8369140625,-124.65640095048286
1452484.130859375,-124.26525323249825
1452560.4248046875,-123.88468929544712
1452636.71875,-123.55797251591665
1452713.0126953125,-123.41917497698901
1452789.306640625,-124.27141166918307
1452865.6005859375,-130.4410078840303
1452941.89453125,-96.07079080516039
1453018.1884765625,-92.83558421577327
1453094.482421875,-103.364357164982
1453170.7763671875,-122.20279301835824
1453247.0703125,-125.15654191331771
1453323.3642578125,-125.38675085235624
1453399.658203125,-125.14224536746408
1453475.9521484375,-124.82186800554325
1453552.24609375,-124.50772179943945
1453628.5400390625,-124.22909940079069
1453704.833984375,-124.05413239237151
1453781.1279296875,-124.34444210904304
1453857.421875,-126.94781437363082
1453933.7158203125,-95.65538288324232
1454010.009765625,-90.61441922561056
1454086.3037109375,-99.73864168586053
1454162.59765625,-122.53567496827806
1454238.8916015625,-124.51809734092848
1454315.185546875,-124.62447639534538
1454391.4794921875,-124.49193822457318
1454467.7734375,-124.32258246839729
1454544.0673828125,-124.15511475085688
1454620.361328125,-123.99810397603059
1454696.6552734375,-123.85599476817097
1454772.94921875,-123.74776963344405
1454849.2431640625,-123.79184034893848
1454925.537109375,-96.35609846473616
1455001.8310546875,-89.45353841275298
1455078.125,-97.1142460136804
1455154.4189453125,-123.04239453910257
1455230.712890625,-123.12355371944626
1455307.0068359375,-123.03118024377514
1455383.30078125,-122.92069197425536
1455459.5947265625,-122.80596628297488
1455535.888671875,-122.68917499366175
1455612.1826171875,-122.57182414304914
1455688.4765625,-122.4613782310921
1455764.7705078125,-122.39273214592654
1455841.064453125,-122.27106397003746
1455917.3583984375,-97.06058391864079
1455993.65234375,-88.24502809190744
1456069.9462890625,-94.38519350947018
1456146.240234375,-121.1161022373332
1456222.5341796875,-121.73930430791594
1456298.828125,-121.60754604566299
1456375.1220703125,-121.45677855781952
1456451.416015625,-121.29225334112901
1456527.7099609375,-121.11437925734785
1456604.00390625,-120.93174836691104
1456680.2978515625,-120.78544644620933
1456756.591796875,-120.87308656013364
1456832.8857421875,-122.0251940105484
1456909.1796875,-99.06520189801259
1456985.4736328125,-88.08131389964224
1457061.767578125,-92.78298894205062
1457138.0615234375,-116.22723336440319
1457214.35546875,-120.7718286549423
1457290.6494140625,-120.89920883341986
1457366.943359375,-120.69613682406629
1457443.2373046875,-120.4224460987584
1457519.53125,-120.11995714287377
1457595.8251953125,-119.81394817759909
1457672.119140625,-119.57691425987987
1457748.4130859375,-119.74347404755693
1457824.70703125,-122.25190585324022
1457901.0009765625,-100.1164728202494
1457977.294921875,-86.89290742945475
1458053.5888671875,-90.06324191291904
1458129.8828125,-110.81397232883297
1458206.1767578125,-120.21310239059032
1458282.470703125,-120.93918398009826
1458358.7646484375,-120.69265376918132
1458435.05859375,-120.27818904617973
1458511.3525390625,-119.81677262591283
1458587.646484375,-119.3587938287784
1458663.9404296875,-119.0053526989221
1458740.234375,-119.20113629565202
1458816.5283203125,-123.56331790238413
1458892.822265625,-101.89367166062921
1458969.1162109375,-86.12192286782982
1459045.41015625,-87.7724766165112
1459121.7041015625,-105.87053113350272
1459197.998046875,-120.36583281833627
1459274.2919921875,-123.0928265399038
1459350.5859375,-122.92864855098229
1459426.8798828125,-122.25369567889928
1459503.173828125,-121.50041629952183
1459579.4677734375,-120.7840024413899
1459655.76171875,-120.21967984957479
1459732.0556640625,-120.26306916287423
1459808.349609375,-124.7340105891904
1459884.6435546875,-105.20421226638354
1459960.9375,-86.68910998088677
1460037.2314453125,-86.76862962786849
1460113.525390625,-102.62381738253453
1460189.8193359375,-120.74413975225093
1460266.11328125,-125.5868985154285
1460342.4072265625,-125.55936589561688
1460418.701171875,-124.61450133353208
1460494.9951171875,-123.5697515652282
1460571.2890625,-122.60829572745571
1460647.5830078125,-121.84971900241486
1460723.876953125,-121.73715426640562
1460800.1708984375,-126.04458176498756
1460876.46484375,-109.02741415386069
1460952.7587890625,-87.23122371942388
1461029.052734375,-85.73414452833316
1461105.3466796875,-99.51649536981176
1461181.640625,-121.02034231504265
1461257.9345703125,-129.63523802356195
1461334.228515625,-130.32157793137964
1461410.5224609375,-128.7645898935642
1461486.81640625,-127.11925244582
1461563.1103515625,-125.72292588968482
1461639.404296875,-124.65245616761321
1461715.6982421875,-124.27333303939446
1461791.9921875,-127.54886818747113
1461868.2861328125,-113.28551462635419
1461944.580078125,-87.75240582972215
1462020.8740234375,-84.6275297369694
1462097.16796875,-96.53892166268105
1462173.4619140625,-121.6164944321109
1462249.755859375,-130.59310639327006
1462326.0498046875,-131.18833889016037
1462402.34375,-130.4490842556873
1462478.6376953125,-129.40431990089405
1462554.931640625,-128.34404389695413
1462631.2255859375,-127.40914450276173
1462707.51953125,-126.82405568723152
1462783.8134765625,-127.48698761918808
1462860.107421875,-118.58107560534812
1462936.4013671875,-88.87671443613512
1463012.6953125,-84.07990327674145
1463088.9892578125,-94.21564592886588
1463165.283203125,-122.95888225859159
1463241.5771484375,-126.48748063765153
1463317.87109375,-126.25636840403047
1463394.1650390625,-126.1164844489126
1463470.458984375,-125.96392705817419
1463546.7529296875,-125.77642129366274
1463623.046875,-125.55844324010639
1463699.3408203125,-125.3063552767455
1463775.634765625,-124.94131238557314
1463851.9287109375,-122.5183741868051
1463928.22265625,-90.05487631307105
1464004.5166015625,-83.51978025323018
1464080.810546875,-91.96021836098856
1464157.1044921875,-123.83235853947374
1464233.3984375,-123.36873810525965
1464309.6923828125,-123.06978896891466
1464385.986328125,-122.88568712702042
1464462.2802734375,-122.71313842130645
1464538.57421875,-122.53359954607681
1464614.8681640625,-122.35040554792585
1464691.162109375,-122.19165815058169
1464767.4560546875,-122.19282442750485
1464843.75,-123.11159097585026
1464920.0439453125,-91.5556898961092
1464996.337890625,-83.20065237054708
1465072.6318359375,-89.99736403422486
1465148.92578125,-120.10552941031919
1465225.2197265625,-121.44122124488091
1465301.513671875,-121.32651577234427
1465377.8076171875,-121.06491278843112
1465454.1015625,-120.76738926884764
1465530.3955078125,-120.45505263449292
1465606.689453125,-120.14516258810235
1465682.9833984375,-119.8986141541266
1465759.27734375,-120.00439873269558
1465835.5712890625,-121.69394791022839
1465911.865234375,-94.2681373911617
1465988.1591796875,-83.98208771137791
1466064.453125,-89.17767338853317
1466140.7470703125,-114.68232684954364
1466217.041015625,-119.40093857094803
1466293.3349609375,-119.38273794010534
1466369.62890625,-118.97009033673923
1466445.9228515625,-118.47269391320417
1466522.216796875,-117.94574930202651
1466598.5107421875,-117.4374377929434
1466674.8046875,-117.10184234032107
1466751.0986328125,-117.69922924388663
1466827.392578125,-128.3890515448911
1466903.6865234375,-91.77123884806895
1466979.98046875,-79.43999146879209
1467056.2744140625,-83.03672807804375
1467132.568359375,-105.90638660648679
1467208.8623046875,-120.84360032699321
1467285.15625,-124.33584963115396
1467361.4501953125,-123.88541457804068
1467437.744140625,-122.73775590571569
1467514.0380859375,-121.54880052880557
1467590.33203125,-120.48541157765968
1467666.6259765625,-119.71814049417775
1467742.919921875,-120.01628359097711
1467819.2138671875,-129.87575869390477
1467895.5078125,-96.49452690905545
1467971.8017578125,-81.96674698118844
1468048.095703125,-83.98378603283817
1468124.3896484375,-103.76299867923179
1468200.68359375,-122.06252829824979
1468276.9775390625,-127.03080909096884
1468353.271484375,-126.47938150643397
1468429.5654296875,-125.0551727355801
1468505.859375,-123.54162731324564
1468582.1533203125,-122.18502503490703
1468658.447265625,-121.18607224687223
1468734.7412109375,-121.34745560713941
1468811.03515625,-133.35076038183655
1468887.3291015625,-99.70895091037407
1468963.623046875,-82.75422742132356
1469039.9169921875,-83.19480204486018
1469116.2109375,-100.41518275696029
1469192.5048828125,-122.95757043955373
1469268.798828125,-134.27053256023632
1469345.0927734375,-133.7927329104327
1469421.38671875,-131.6407044407625
1469497.6806640625,-128.87875182737133
1469573.974609375,-126.52594901790111
1469650.2685546875,-124.86393829522666
1469726.5625,-124.71119621358949
1469802.8564453125,-142.93396575201018
1469879.150390625,-103.46746699776753
1469955.4443359375,-83.82864750973248
1470031.73828125,-82.68028497839072
1470108.0322265625,-97.64298021942986
1470184.326171875,-124.19704571089363
1470260.6201171875,-136.11414595939942
1470336.9140625,-134.5648577115569
1470413.2080078125,-139.9958242816911
1470489.501953125,-148.64963732519806
1470565.7958984375,-137.43665889886628
1470642.08984375,-132.73019389538948
1470718.3837890625,-131.60929706544115
1470794.677734375,-139.060056634716
1470870.9716796875,-107.59619796908453
1470947.265625,-84.94228883535459
1471023.5595703125,-82.18154027480091
1471099.853515625,-95.08966134432201
1471176.1474609375,-125.94722890381851
1471252.44140625,-128.28799130285495
1471328.7353515625,-127.20141971482698
1471405.029296875,-128.51729561347094
1471481.3232421875,-130.58503938080133
1471557.6171875,-133.10319278566556
1471633.9111328125,-135.49154409537007
1471710.205078125,-135.77432176709226
1471786.4990234375,-129.72679123578803
1471862.79296875,-112.20295102508992
1471939.0869140625,-86.14910716545842
1472015.380859375,-81.73850116063679
1472091.6748046875,-92.73705782240789
1472167.96875,-129.2728152119665
1472244.2626953125,-124.50738302657419
1472320.556640625,-123.6257038388235
1472396.8505859375,-124.03384325347358
1472473.14453125,-124.68312063838297
1472549.4384765625,-125.36205760349432
1472625.732421875,-125.96886912388982
1472702.0263671875,-126.25501358270233
1472778.3203125,-125.11279436192766
1472854.6142578125,-117.52348006313952
1472930.908203125,-87.63014191485617
1473007.2021484375,-81.52154228023944
1473083.49609375,-90.7095081717843
1473159.7900390625,-129.56148328229781
1473236.083984375,-122.78304103150306
1473312.3779296875,-122.1796746221487
1473388.671875,-122.19715198548387
1473464.9658203125,-122.29885215895968
1473541.259765625,-122.38463427838396
1473617.5537109375,-122.43685011024125
1473693.84765625,-122.46982312003826
1473770.1416015625,-122.57177483845973
1473846.435546875,-123.49373132669675
1473922.7294921875,-89.74705009059957
1473999.0234375,-81.86600308127886
1474075.3173828125,-89.32876031680189
1474151.611328125,-121.53943458492483
1474227.9052734375,-122.23708442630394
1474304.19921875,-122.11695890368837
1474380.4931640625,-121.86374982745774
1474456.787109375,-121.5629521169732
1474533.0810546875,-121.23691125409545
1474609.375,-120.91849822477829
1474685.6689453125,-120.73186921487631
1474761.962890625,-121.31973996686177
1474838.2568359375,-132.69435883101895
1474914.55078125,-90.33716005200645
1474990.8447265625,-80.66744168828849
1475067.138671875,-86.40581162722378
1475143.4326171875,-114.64258357903526
1475219.7265625,-123.20452939760189
1475296.0205078125,-124.38133508949562
1475372.314453125,-123.89923090171216
1475448.6083984375,-123.1346814326094
1475524.90234375,-122.35962931038826
1475601.1962890625,-121.65699814626292
1475677.490234375,-121.18570657891087
1475753.7841796875,-121.75105883019722
1475830.078125,-142.8990570254323
1475906.3720703125,-94.13151461960734
1475982.666015625,-82.48483244829652
1476058.9599609375,-86.60866638010563
1476135.25390625,-110.58382988008871
1476211.5478515625,-124.48635708371634
1476287.841796875,-127.93986952741001
1476364.1357421875,-127.20075171708659
1476440.4296875,-125.75484646670446
1476516.7236328125,-124.3735662312667
1476593.017578125,-123.19466089430617
1476669.3115234375,-122.39070614829771
1476745.60546875,-122.9078585758512
1476821.8994140625,-141.47425428028785
1476898.193359375,-96.70038869218841
1476974.4873046875,-83.01272132824363
1477050.78125,-85.50813934662698
1477127.0751953125,-106.51653490231621
1477203.369140625,-126.67207771886858
1477279.6630859375,-138.84884377423165
1477355.95703125,-137.35469317599188
1477432.2509765625,-132.97266795568578
1477508.544921875,-129.70144368755646
1477584.8388671875,-127.34560936975085
1477661.1328125,-125.81813067342051
1477737.4267578125,-126.11130558474179
1477813.720703125,-133.95325293976265
1477890.0146484375,-99.90643885548764
